Employee ID,Title,BusinessUnit,EmployeeStatus,EmployeeType,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
2870,Production Technician I,WBL,Active,Part-Time,Black,Married,Fully Meets,4,28-11-2022,5,3,2,24-Feb-23,Project Management,Internal,Passed,5,413.42,73
2871,Production Technician I,NEL,Active,Contract,Hispanic,Divorced,Fully Meets,5,31-05-2023,2,5,2,16-Oct-22,Communication Skills,External,Incomplete,5,900.02,69
2872,Production Technician I,PL,Active,Contract,Hispanic,Married,Fully Meets,2,08-06-2023,3,5,1,20-Mar-23,Communication Skills,Internal,Passed,3,573.84,53
2873,Production Technician I,BPC,Active,Part-Time,Hispanic,Divorced,Fully Meets,4,15-12-2022,4,2,3,05-Jun-23,Project Management,Internal,Failed,2,801.16,24
2874,Production Technician I,CCDR,Active,Part-Time,White,Divorced,Fully Meets,1,14-03-2023,3,5,1,27-Sep-22,Project Management,Internal,Passed,5,107.25,69
2875,Production Technician I,SVG,Active,Full-Time,Black,Divorced,Fully Meets,4,12-06-2023,3,5,4,17-Sep-22,Project Management,External,Incomplete,1,892.56,39
2876,Production Technician I,EW,Active,Part-Time,Asian,Divorced,Fully Meets,4,21-12-2022,3,3,2,05-Jul-23,Project Management,External,Failed,1,429.89,66
2877,Production Technician I,MSC,Active,Contract,Asian,Widowed,Fully Meets,2,02-03-2023,2,4,1,10-Dec-22,Customer Service,Internal,Failed,4,664.5,78
2878,Production Technician I,TNS,Active,Part-Time,Black,Married,Fully Meets,2,09-12-2022,2,3,3,01-Dec-22,Project Management,Internal,Incomplete,5,925.8,64
2879,Production Technician I,PYZ,Active,Full-Time,Black,Married,Fully Meets,2,07-01-2023,1,5,2,15-Jun-23,Customer Service,External,Failed,3,118.94,56
2880,Production Technician I,WBL,Active,Contract,Black,Single,Fully Meets,4,13-01-2023,1,1,2,15-Feb-23,Project Management,Internal,Failed,4,932.34,21
2881,Production Technician I,NEL,Active,Contract,Asian,Divorced,Fully Meets,4,20-10-2022,5,4,1,18-May-23,Leadership Development,External,Incomplete,1,624.59,67
2882,Production Technician I,PL,Terminated,Part-Time,Asian,Widowed,Fully Meets,4,10-01-2023,3,2,5,21-Apr-23,Leadership Development,Internal,Failed,4,835.35,41
2883,Production Technician II,CCDR,Active,Part-Time,Hispanic,Married,Fully Meets,4,14-06-2023,4,3,4,11-May-23,Customer Service,External,Completed,4,597.63,59
2884,Production Technician II,SVG,Active,Part-Time,Other,Married,Fully Meets,2,08-08-2022,3,2,4,01-May-23,Technical Skills,External,Passed,4,974.28,43
2886,Production Technician II,MSC,Active,Contract,Asian,Married,Fully Meets,2,17-02-2023,5,5,1,09-Jul-23,Technical Skills,External,Incomplete,4,263.04,37
2887,Production Technician II,TNS,Terminated,Full-Time,Black,Married,Fully Meets,5,24-06-2023,5,1,1,15-Apr-23,Communication Skills,Internal,Completed,5,411.52,33
2890,Production Technician I,TNS,Active,Full-Time,Black,Single,Fully Meets,2,17-01-2023,3,5,5,10-Oct-22,Technical Skills,Internal,Completed,5,838.84,34
2891,Production Technician I,PYZ,Active,Contract,Black,Widowed,Fully Meets,1,27-05-2023,5,2,3,31-Dec-22,Technical Skills,External,Incomplete,4,767.51,26
2892,Production Technician I,WBL,Active,Contract,Hispanic,Divorced,Fully Meets,2,05-02-2023,2,1,5,10-Aug-22,Technical Skills,External,Passed,5,990.52,61
2893,Production Technician I,NEL,Active,Full-Time,White,Divorced,Fully Meets,2,14-10-2022,3,1,1,05-Jun-23,Leadership Development,Internal,Completed,5,205.24,77
2894,Production Technician I,PL,Active,Part-Time,White,Single,Fully Meets,4,20-01-2023,1,4,4,30-Jun-23,Customer Service,Internal,Completed,5,203.06,73
2895,Production Technician I,BPC,Terminated,Full-Time,Asian,Married,Fully Meets,2,31-05-2023,1,2,5,15-Nov-22,Project Management,External,Incomplete,4,555.6,25
2896,Production Technician I,CCDR,Active,Full-Time,Other,Divorced,Fully Meets,4,01-07-2023,5,4,1,01-Jul-23,Technical Skills,Internal,Passed,5,794.92,42
2897,Production Technician I,SVG,Active,Full-Time,Hispanic,Widowed,Fully Meets,4,04-04-2023,3,5,2,26-Nov-22,Leadership Development,Internal,Passed,2,926.17,59
2898,Production Technician I,EW,Active,Contract,Other,Single,Fully Meets,4,20-11-2022,1,4,3,22-Jun-23,Leadership Development,Internal,Completed,1,832.37,32
2899,Production Technician I,MSC,Active,Part-Time,Other,Single,Fully Meets,5,24-10-2022,1,5,3,26-Mar-23,Leadership Development,Internal,Completed,5,128.8,28
2900,Production Technician I,TNS,Active,Part-Time,White,Widowed,Exceeds,2,29-10-2022,1,4,1,16-Jan-23,Customer Service,External,Passed,4,255.02,69
2901,Production Technician I,PYZ,Active,Part-Time,White,Single,Fully Meets,4,20-05-2023,1,4,5,13-Jul-23,Leadership Development,Internal,Incomplete,4,674.34,27
2902,Production Technician I,WBL,Active,Part-Time,Black,Widowed,Fully Meets,1,23-10-2022,5,4,3,31-Mar-23,Project Management,External,Incomplete,2,778.36,60
2903,Production Technician I,NEL,Active,Part-Time,Asian,Single,Needs Improvement,5,09-08-2022,3,3,5,22-Jun-23,Customer Service,External,Failed,2,906.63,25
2904,Production Technician I,PL,Terminated,Full-Time,Other,Widowed,Exceeds,4,27-08-2022,4,2,4,06-May-23,Technical Skills,External,Failed,4,986.01,74
2905,Production Technician II,PL,Active,Full-Time,Asian,Divorced,Fully Meets,1,10-09-2022,2,5,1,14-Oct-22,Leadership Development,External,Passed,5,846.88,49
2906,Production Technician II,PYZ,Active,Contract,Asian,Divorced,Needs Improvement,5,15-07-2023,2,5,4,06-Dec-22,Technical Skills,External,Incomplete,1,998.74,39
2907,Production Technician II,SVG,Active,Full-Time,White,Widowed,Needs Improvement,4,15-03-2023,1,4,5,12-Feb-23,Communication Skills,External,Completed,4,510.69,58
2908,Production Technician II,TNS,Active,Contract,Asian,Single,Exceeds,1,14-05-2023,4,2,5,28-Nov-22,Leadership Development,External,Passed,1,100.55,41
2909,Production Technician II,WBL,Active,Full-Time,Hispanic,Single,Needs Improvement,1,13-02-2023,2,4,4,12-May-23,Technical Skills,Internal,Passed,4,818.39,78
2910,Production Technician II,BPC,Active,Part-Time,White,Divorced,Exceeds,1,05-05-2023,5,1,3,19-Sep-22,Technical Skills,Internal,Incomplete,1,763.78,76
2911,Production Technician I,TNS,Active,Part-Time,Asian,Divorced,Exceeds,2,27-10-2022,5,2,2,28-Mar-23,Technical Skills,Internal,Passed,1,292.36,66
2912,Production Technician I,PYZ,Active,Full-Time,Black,Widowed,Needs Improvement,4,07-07-2023,3,5,3,11-Jan-23,Communication Skills,Internal,Completed,2,990.45,60
2913,Production Technician I,WBL,Active,Full-Time,Hispanic,Divorced,Needs Improvement,2,05-05-2023,4,1,2,01-Dec-22,Communication Skills,External,Completed,3,989.75,69
2914,Production Technician I,NEL,Active,Full-Time,Hispanic,Widowed,Exceeds,2,29-05-2023,5,3,3,15-Oct-22,Communication Skills,Internal,Failed,1,194.13,48
2915,Production Technician I,PL,Terminated,Full-Time,Asian,Widowed,Exceeds,1,29-04-2023,3,4,2,25-Mar-23,Technical Skills,Internal,Incomplete,2,993.79,30
2916,Production Technician I,BPC,Terminated,Part-Time,White,Single,Needs Improvement,2,20-02-2023,4,4,2,09-Oct-22,Technical Skills,Internal,Incomplete,2,932.4,67
2917,Production Technician I,CCDR,Active,Contract,Other,Widowed,Exceeds,4,17-01-2023,1,4,5,15-Oct-22,Customer Service,External,Passed,3,636.37,29
2918,Production Technician I,SVG,Active,Part-Time,Black,Widowed,Exceeds,4,11-12-2022,4,3,1,28-Aug-22,Project Management,External,Failed,1,333.03,39
2919,Production Technician I,EW,Active,Full-Time,White,Single,Needs Improvement,5,11-06-2023,5,1,2,23-Apr-23,Technical Skills,Internal,Failed,1,195.63,31
2920,Production Technician I,MSC,Active,Full-Time,Hispanic,Single,Exceeds,5,04-02-2023,2,4,4,27-Sep-22,Technical Skills,External,Completed,2,140.27,61
2921,Production Technician I,TNS,Active,Full-Time,Asian,Divorced,Exceeds,2,15-03-2023,5,2,3,11-Jan-23,Customer Service,External,Incomplete,1,465.54,61
2922,Production Technician I,BPC,Active,Part-Time,Other,Married,Exceeds,5,29-04-2023,4,2,5,19-May-23,Technical Skills,External,Incomplete,1,713.3,29
2923,Production Technician I,CCDR,Active,Part-Time,White,Married,Needs Improvement,4,06-05-2023,5,1,2,15-Oct-22,Technical Skills,Internal,Failed,4,632.73,42
2924,Production Technician I,EW,Terminated,Contract,Asian,Married,Exceeds,5,16-05-2023,5,4,4,31-Oct-22,Technical Skills,External,Failed,1,244.84,42
2925,Production Technician II,CCDR,Active,Part-Time,Other,Divorced,Exceeds,4,30-07-2023,1,3,1,14-Apr-23,Communication Skills,External,Failed,4,689.93,46
2928,Production Technician II,MSC,Active,Full-Time,Hispanic,Divorced,Fully Meets,5,28-08-2022,5,4,1,21-Jun-23,Communication Skills,External,Incomplete,2,175.63,49
2929,Production Technician II,TNS,Terminated,Full-Time,White,Widowed,Needs Improvement,2,28-01-2023,1,3,4,23-Sep-22,Project Management,Internal,Passed,5,120.14,34
2930,Production Technician II,PYZ,Active,Part-Time,Black,Widowed,Exceeds,2,19-06-2023,1,4,2,23-Feb-23,Technical Skills,External,Failed,5,871.29,24
2931,Production Technician I,MSC,Terminated,Full-Time,Hispanic,Single,Exceeds,2,20-09-2022,5,4,4,23-Jul-23,Leadership Development,External,Passed,1,485.84,51
2932,Production Technician I,TNS,Terminated,Part-Time,Hispanic,Widowed,Fully Meets,4,28-04-2023,4,4,3,17-May-23,Communication Skills,External,Completed,2,275.36,73
2933,Production Technician I,PYZ,Active,Full-Time,White,Single,Needs Improvement,1,02-05-2023,3,1,4,02-Jul-23,Communication Skills,External,Incomplete,3,933.67,72
2934,Production Technician I,WBL,Active,Contract,Asian,Widowed,Fully Meets,2,16-11-2022,4,3,1,14-Mar-23,Technical Skills,Internal,Passed,4,927.08,58
2935,Production Technician I,NEL,Active,Contract,White,Divorced,Fully Meets,5,14-02-2023,5,1,1,25-Jul-23,Communication Skills,External,Passed,4,395.52,25
2936,Production Technician I,PL,Active,Contract,Asian,Married,Needs Improvement,1,18-09-2022,4,3,1,23-Dec-22,Leadership Development,Internal,Completed,3,123.26,39
2937,Production Technician I,BPC,Active,Contract,Black,Married,Needs Improvement,2,09-12-2022,1,4,4,25-Jul-23,Leadership Development,Internal,Completed,3,198.45,68
2938,Production Technician I,CCDR,Active,Full-Time,White,Married,Needs Improvement,1,30-01-2023,2,5,1,18-May-23,Communication Skills,Internal,Passed,2,478.07,51
2939,Production Technician I,SVG,Active,Contract,Hispanic,Single,Needs Improvement,2,13-04-2023,4,3,3,06-Sep-22,Project Management,External,Completed,3,285.5,42
2940,Production Technician I,EW,Active,Contract,Black,Single,Needs Improvement,5,18-04-2023,5,1,3,14-Jun-23,Communication Skills,External,Passed,2,490.26,48
2941,Production Technician I,MSC,Active,Part-Time,Hispanic,Divorced,Needs Improvement,2,14-12-2022,5,2,5,11-Nov-22,Customer Service,Internal,Completed,3,828.68,28
2942,Production Technician I,TNS,Active,Full-Time,Black,Widowed,Needs Improvement,2,17-10-2022,3,3,4,20-Feb-23,Technical Skills,External,Incomplete,2,858.29,70
2943,Production Technician I,PYZ,Active,Full-Time,Other,Single,Needs Improvement,2,18-10-2022,4,1,5,04-Apr-23,Communication Skills,External,Completed,3,494.19,56
2944,Production Technician I,WBL,Active,Part-Time,Other,Widowed,Needs Improvement,1,21-05-2023,2,4,1,17-Feb-23,Communication Skills,Internal,Passed,4,502.56,67
2945,Production Technician I,NEL,Terminated,Full-Time,White,Widowed,Needs Improvement,4,21-09-2022,4,2,1,01-Jul-23,Communication Skills,External,Failed,5,826.82,43
2946,Production Technician II,BPC,Active,Contract,Black,Divorced,Needs Improvement,2,20-01-2023,4,5,3,12-Jul-23,Leadership Development,Internal,Failed,4,655.83,34
2947,Production Technician II,CCDR,Active,Part-Time,Asian,Divorced,Fully Meets,1,11-02-2023,3,4,2,13-Aug-22,Project Management,External,Incomplete,1,543.81,63
2950,Production Technician II,MSC,Terminated,Part-Time,White,Married,Needs Improvement,4,21-08-2022,3,3,5,19-Mar-23,Technical Skills,Internal,Completed,2,331.52,75
2951,Production Technician II,TNS,Active,Full-Time,Black,Widowed,Fully Meets,2,31-05-2023,3,1,3,07-Sep-22,Leadership Development,External,Passed,3,973.96,76
2952,Production Technician II,PYZ,Active,Contract,Black,Widowed,Fully Meets,4,01-04-2023,5,3,2,08-May-23,Communication Skills,Internal,Completed,3,149.09,67
2953,Production Technician I,TNS,Active,Full-Time,Other,Widowed,Fully Meets,5,01-06-2023,2,3,4,11-Dec-22,Leadership Development,External,Incomplete,4,925.16,62
2954,Production Technician I,WBL,Active,Part-Time,Black,Widowed,Fully Meets,2,24-07-2023,5,2,1,23-Oct-22,Project Management,External,Passed,2,833.13,64
2955,Production Technician I,PYZ,Active,Full-Time,Other,Married,Fully Meets,1,12-06-2023,5,2,3,04-Jun-23,Project Management,External,Failed,5,191.49,61
2956,Production Technician I,WBL,Active,Part-Time,Hispanic,Widowed,Fully Meets,2,06-02-2023,5,4,1,13-Oct-22,Customer Service,External,Passed,3,474.15,20
2957,Production Technician I,NEL,Active,Part-Time,Hispanic,Single,Fully Meets,1,21-02-2023,1,3,4,30-Aug-22,Project Management,External,Failed,1,550.42,61
2958,Production Technician I,PL,Active,Contract,Black,Divorced,Fully Meets,4,16-05-2023,1,2,4,09-Feb-23,Technical Skills,External,Incomplete,1,681.23,75
2959,Production Technician I,BPC,Terminated,Part-Time,Hispanic,Widowed,Fully Meets,2,05-07-2023,1,5,2,06-Jul-23,Customer Service,Internal,Incomplete,5,657.64,80
2960,Production Technician I,CCDR,Active,Full-Time,White,Divorced,Fully Meets,2,23-09-2022,2,4,3,16-Dec-22,Project Management,Internal,Incomplete,4,449.66,43
2961,Production Technician I,SVG,Active,Full-Time,Asian,Divorced,Fully Meets,2,12-02-2023,2,2,4,19-Jan-23,Leadership Development,External,Passed,5,587.25,45
2962,Production Technician I,EW,Active,Full-Time,Hispanic,Single,Fully Meets,1,19-12-2022,1,2,3,28-Aug-22,Customer Service,Internal,Failed,2,198.55,37
2963,Production Technician I,MSC,Active,Full-Time,Other,Married,Fully Meets,2,02-10-2022,1,3,2,08-Jun-23,Customer Service,External,Completed,5,629.24,46
2964,Production Technician I,TNS,Active,Part-Time,Other,Divorced,Fully Meets,2,15-12-2022,4,1,3,14-Oct-22,Communication Skills,Internal,Incomplete,2,614.06,63
2965,Production Technician I,PYZ,Active,Contract,Hispanic,Divorced,Fully Meets,1,13-07-2023,4,4,5,07-Mar-23,Project Management,External,Completed,3,426.26,66
2966,Production Technician I,WBL,Active,Full-Time,White,Divorced,Fully Meets,4,06-03-2023,5,2,5,17-Oct-22,Project Management,Internal,Passed,5,197.73,59
2967,Production Technician I,NEL,Active,Full-Time,Other,Married,Fully Meets,4,11-08-2022,2,3,1,21-Jul-23,Customer Service,External,Incomplete,3,145.68,39
2968,Production Technician I,CCDR,Active,Part-Time,Black,Single,Fully Meets,4,23-05-2023,1,5,4,20-Nov-22,Customer Service,Internal,Failed,3,764.74,37
2969,Production Technician II,WBL,Terminated,Contract,Hispanic,Married,Fully Meets,2,21-11-2022,4,5,5,18-Oct-22,Customer Service,Internal,Passed,3,405.4,33
2970,Production Technician I,MSC,Active,Full-Time,Hispanic,Widowed,Fully Meets,5,23-10-2022,5,5,5,16-Jan-23,Leadership Development,External,Failed,4,689.49,38
2971,Production Technician II,TNS,Active,Contract,White,Divorced,Fully Meets,1,14-10-2022,3,5,4,12-Apr-23,Project Management,Internal,Incomplete,2,141.14,24
2972,Production Technician I,TNS,Active,Full-Time,Other,Widowed,Fully Meets,1,24-11-2022,3,4,3,01-Mar-23,Leadership Development,Internal,Passed,1,788.69,75
2973,Production Technician I,SVG,Active,Part-Time,Other,Married,Fully Meets,5,09-12-2022,1,3,3,13-Jul-23,Technical Skills,Internal,Failed,5,458.81,68
2974,Production Technician I,SVG,Active,Full-Time,Black,Single,Fully Meets,5,26-11-2022,4,5,4,27-Apr-23,Project Management,Internal,Passed,5,140.91,77
2975,Production Technician I,WBL,Active,Full-Time,Asian,Married,Fully Meets,4,29-12-2022,2,3,4,12-Jul-23,Leadership Development,External,Completed,5,551.76,73
2977,Production Technician II,NEL,Active,Part-Time,Black,Divorced,Fully Meets,2,21-03-2023,2,4,3,01-Apr-23,Project Management,Internal,Passed,4,640.05,33
2978,Production Technician I,CCDR,Active,Full-Time,Hispanic,Divorced,Fully Meets,4,29-08-2022,5,2,4,02-Nov-22,Communication Skills,Internal,Failed,1,470.62,41
2979,Production Technician I,PL,Active,Full-Time,Other,Widowed,Fully Meets,2,08-01-2023,4,5,4,10-Jun-23,Leadership Development,External,Failed,4,257.87,21
2980,Production Technician I,SVG,Active,Part-Time,Hispanic,Divorced,Fully Meets,2,06-02-2023,1,3,5,17-Feb-23,Customer Service,External,Passed,4,970.09,62
2981,Production Technician I,TNS,Active,Part-Time,Black,Single,Fully Meets,1,21-09-2022,5,3,2,25-Jun-23,Communication Skills,External,Completed,2,197.96,43
2982,Production Technician II,WBL,Active,Full-Time,Other,Married,Fully Meets,2,13-09-2022,5,4,3,31-Oct-22,Project Management,External,Failed,2,166.78,66
2983,Production Technician II,PL,Active,Full-Time,Hispanic,Widowed,Fully Meets,2,01-07-2023,4,5,4,25-Jun-23,Project Management,External,Passed,4,267.6,59
2984,Production Technician II,PYZ,Active,Contract,Black,Divorced,Fully Meets,5,09-12-2022,4,1,1,24-May-23,Project Management,Internal,Incomplete,1,671.21,45
2985,Production Technician I,SVG,Active,Contract,Hispanic,Married,Fully Meets,1,14-07-2023,3,5,2,25-Oct-22,Customer Service,Internal,Failed,4,813.43,49
2986,Production Technician I,NEL,Active,Full-Time,Asian,Single,Fully Meets,1,12-07-2023,4,5,3,20-Feb-23,Communication Skills,Internal,Completed,1,501.89,52
2987,Production Technician I,TNS,Active,Contract,Other,Single,Fully Meets,4,06-07-2023,4,3,3,20-Jan-23,Leadership Development,External,Failed,4,133.4,54
2988,Production Technician I,MSC,Active,Full-Time,Hispanic,Married,Fully Meets,1,15-07-2023,4,4,4,03-Jan-23,Customer Service,Internal,Failed,4,312.8,48
2989,Production Technician I,TNS,Active,Contract,Hispanic,Widowed,Fully Meets,4,18-06-2023,2,3,3,24-Nov-22,Communication Skills,External,Failed,3,272.76,79
2990,Production Technician I,PYZ,Active,Full-Time,White,Single,Fully Meets,2,21-05-2023,2,2,3,14-May-23,Project Management,External,Passed,3,494.03,20
2991,Production Technician I,WBL,Active,Contract,White,Single,Exceeds,2,23-08-2022,5,5,3,02-Dec-22,Project Management,Internal,Completed,3,722.92,21
2992,Production Technician I,NEL,Active,Full-Time,Asian,Married,Fully Meets,4,07-12-2022,1,4,2,03-Feb-23,Leadership Development,Internal,Passed,1,125.34,49
2993,Production Technician I,PL,Active,Full-Time,White,Widowed,Fully Meets,4,14-12-2022,5,5,1,03-Nov-22,Communication Skills,Internal,Incomplete,3,559.24,73
2994,Production Technician I,BPC,Active,Part-Time,Other,Married,Fully Meets,4,16-12-2022,5,5,3,14-Dec-22,Project Management,External,Incomplete,1,936.24,69
2995,Production Technician I,CCDR,Active,Full-Time,Other,Single,Needs Improvement,4,19-01-2023,1,5,2,03-Jul-23,Technical Skills,Internal,Passed,1,440.35,64
2996,Production Technician I,SVG,Active,Contract,Other,Widowed,Fully Meets,4,27-08-2022,3,2,2,30-Sep-22,Technical Skills,Internal,Passed,2,727.12,33
2997,Production Technician I,EW,Active,Contract,Other,Married,Fully Meets,2,30-11-2022,1,2,5,16-Feb-23,Communication Skills,External,Completed,4,433.14,37
2998,Production Technician I,MSC,Active,Contract,White,Widowed,Needs Improvement,1,04-02-2023,4,3,3,17-Oct-22,Customer Service,External,Failed,1,764.14,55
2999,Production Technician I,TNS,Active,Contract,Asian,Divorced,Fully Meets,2,24-01-2023,2,1,4,14-Jun-23,Customer Service,Internal,Passed,5,800.21,48
3000,Production Technician I,PYZ,Active,Contract,Other,Single,Fully Meets,1,17-07-2023,2,2,5,11-May-23,Technical Skills,External,Incomplete,2,172.72,49
3001,Production Technician I,WBL,Active,Full-Time,Asian,Widowed,Fully Meets,5,13-04-2023,5,4,3,26-Dec-22,Communication Skills,Internal,Passed,5,346.93,76
3002,Production Technician II,BPC,Active,Full-Time,White,Widowed,Fully Meets,2,10-09-2022,3,3,3,05-Feb-23,Leadership Development,Internal,Passed,4,247.81,29
3003,Production Technician II,CCDR,Active,Full-Time,Other,Single,Fully Meets,5,17-01-2023,4,3,5,16-Nov-22,Technical Skills,Internal,Passed,4,144.84,31
3004,Production Technician II,EW,Active,Full-Time,Asian,Divorced,Fully Meets,5,21-10-2022,4,3,4,07-Mar-23,Technical Skills,Internal,Incomplete,1,183.63,23
3005,Production Technician II,MSC,Active,Contract,Hispanic,Widowed,Fully Meets,2,18-01-2023,4,5,1,21-Mar-23,Communication Skills,Internal,Passed,5,997.4,77
3006,Production Technician II,NEL,Active,Part-Time,Asian,Single,Fully Meets,1,28-02-2023,3,5,2,13-May-23,Communication Skills,External,Passed,3,415.18,54
3007,Production Technician II,PL,Active,Part-Time,Black,Married,Fully Meets,2,15-05-2023,2,5,3,19-Jul-23,Customer Service,External,Incomplete,5,147.35,70
3008,Production Technician II,PYZ,Active,Full-Time,Black,Widowed,Fully Meets,4,09-04-2023,2,1,4,15-Mar-23,Leadership Development,Internal,Incomplete,3,967.08,43
3009,Production Technician I,EW,Active,Part-Time,White,Married,Fully Meets,2,27-10-2022,1,2,4,20-Nov-22,Leadership Development,Internal,Incomplete,4,637.86,22
3013,Production Technician I,CCDR,Active,Full-Time,Asian,Widowed,PIP,1,13-07-2023,5,2,4,23-May-23,Leadership Development,Internal,Incomplete,4,776.3,37
3014,Production Technician I,EW,Active,Contract,Hispanic,Single,PIP,2,19-03-2023,3,4,2,01-Feb-23,Leadership Development,Internal,Completed,3,326.37,55
3015,Production Technician I,MSC,Active,Part-Time,Hispanic,Single,PIP,2,04-12-2022,5,5,5,18-Nov-22,Customer Service,External,Completed,1,108.95,44
3016,Production Technician I,NEL,Active,Part-Time,Black,Widowed,PIP,4,29-11-2022,3,1,2,26-Jan-23,Communication Skills,Internal,Completed,4,550.9,22
3017,Production Technician I,PL,Active,Full-Time,Other,Divorced,PIP,5,28-09-2022,3,5,3,19-Aug-22,Technical Skills,Internal,Incomplete,4,795.89,29
3018,Production Technician I,PYZ,Active,Contract,Black,Widowed,PIP,2,13-09-2022,1,1,4,02-Apr-23,Communication Skills,External,Passed,1,980.49,46
3019,Production Technician I,SVG,Active,Contract,Asian,Married,PIP,2,11-09-2022,3,4,2,18-Nov-22,Technical Skills,External,Failed,1,155.46,43
3020,Production Technician I,TNS,Active,Part-Time,Black,Widowed,PIP,2,28-07-2023,2,5,1,19-Jun-23,Project Management,External,Completed,2,367.74,79
3021,Production Technician I,WBL,Active,Contract,Other,Single,PIP,2,19-10-2022,5,3,4,04-Aug-23,Customer Service,External,Passed,3,115.55,33
3022,Production Technician I,BPC,Active,Full-Time,Other,Married,PIP,1,05-02-2023,2,2,3,15-Dec-22,Communication Skills,External,Completed,3,848.52,42
3023,Production Technician II,TNS,Terminated,Contract,Black,Widowed,PIP,2,19-09-2022,3,5,3,04-May-23,Project Management,Internal,Passed,5,321.61,61
3024,Production Technician II,BPC,Active,Contract,Hispanic,Widowed,Fully Meets,2,05-03-2023,4,5,5,21-Dec-22,Technical Skills,External,Passed,4,957.12,59
3025,Production Technician II,CCDR,Active,Contract,Black,Married,Fully Meets,1,25-01-2023,3,4,5,27-Aug-22,Communication Skills,External,Incomplete,3,177.63,23
3026,Production Technician II,EW,Active,Contract,Asian,Divorced,Fully Meets,2,17-10-2022,3,2,4,02-Nov-22,Customer Service,External,Passed,3,864.03,79
3027,Production Technician II,MSC,Active,Part-Time,White,Single,Fully Meets,5,17-02-2023,3,2,4,05-Jul-23,Communication Skills,External,Incomplete,4,707.06,80
3028,Production Technician II,NEL,Terminated,Contract,Asian,Married,Fully Meets,2,01-04-2023,5,4,1,20-Oct-22,Communication Skills,Internal,Completed,4,690.29,18
3029,Production Technician II,PL,Active,Contract,Asian,Widowed,Fully Meets,4,08-02-2023,1,1,3,03-Jul-23,Project Management,External,Incomplete,1,721.83,62
3030,Production Technician II,PYZ,Active,Full-Time,White,Single,Fully Meets,1,05-12-2022,2,2,5,24-Dec-22,Technical Skills,Internal,Passed,2,287.34,69
3031,Production Technician I,SVG,Active,Contract,Asian,Married,Fully Meets,1,20-12-2022,2,3,2,31-Dec-22,Technical Skills,External,Incomplete,2,783.36,62
3034,Production Technician I,TNS,Active,Full-Time,White,Single,Fully Meets,2,11-10-2022,1,4,2,25-Nov-22,Leadership Development,Internal,Passed,2,947.76,54
3035,Production Technician I,PYZ,Active,Contract,Other,Divorced,Fully Meets,1,06-04-2023,2,4,5,09-May-23,Customer Service,Internal,Completed,1,498.19,69
3036,Production Technician I,WBL,Active,Full-Time,White,Widowed,Fully Meets,2,25-02-2023,1,4,2,19-Jun-23,Technical Skills,Internal,Failed,3,516.4,63
3037,Production Technician I,NEL,Active,Full-Time,Asian,Married,Fully Meets,4,14-01-2023,3,4,2,01-May-23,Leadership Development,Internal,Failed,5,374.69,31
3038,Production Technician I,PL,Active,Part-Time,White,Divorced,Fully Meets,2,06-10-2022,5,5,5,17-Aug-22,Customer Service,Internal,Incomplete,5,244.22,65
3039,Production Technician I,BPC,Active,Contract,Other,Single,Fully Meets,5,03-08-2023,4,2,1,05-Jan-23,Leadership Development,Internal,Completed,2,130.81,53
3040,Production Technician I,CCDR,Active,Full-Time,White,Divorced,Fully Meets,5,23-10-2022,5,1,4,30-Dec-22,Technical Skills,Internal,Passed,5,321.03,36
3041,Production Technician I,SVG,Active,Contract,White,Single,Fully Meets,2,18-05-2023,5,5,4,28-Jul-23,Project Management,Internal,Completed,4,354.82,20
3042,Production Technician I,EW,Active,Contract,White,Widowed,Exceeds,4,13-01-2023,4,1,2,03-Feb-23,Technical Skills,Internal,Incomplete,2,513.54,62
3043,Production Technician I,MSC,Active,Contract,Black,Widowed,Exceeds,2,01-05-2023,5,3,3,21-Feb-23,Customer Service,External,Completed,5,658.12,59
3044,Production Technician I,TNS,Active,Contract,White,Single,Exceeds,2,07-06-2023,1,1,3,20-Dec-22,Leadership Development,Internal,Passed,2,643.75,54
3045,Production Technician I,PYZ,Active,Full-Time,Other,Single,Exceeds,2,12-01-2023,5,4,1,03-Mar-23,Communication Skills,External,Incomplete,2,290.75,51
3046,Production Technician II,TNS,Terminated,Part-Time,Other,Single,Exceeds,4,06-03-2023,2,5,3,14-Jan-23,Communication Skills,Internal,Passed,2,767.56,40
3047,Production Technician II,PYZ,Active,Full-Time,White,Married,Exceeds,5,13-11-2022,4,2,1,13-Jun-23,Customer Service,External,Passed,1,507.74,53
3048,Production Technician II,WBL,Active,Contract,White,Married,Fully Meets,2,04-02-2023,2,2,3,08-Jan-23,Customer Service,Internal,Completed,2,919.75,45
3049,Production Technician II,NEL,Active,Part-Time,Asian,Married,Fully Meets,4,10-10-2022,5,3,2,20-Jan-23,Project Management,External,Incomplete,4,510.95,75
3050,Production Technician II,PL,Active,Contract,White,Single,Fully Meets,4,26-09-2022,1,3,4,06-Nov-22,Project Management,External,Completed,2,826.19,50
3051,Production Technician II,BPC,Terminated,Contract,Asian,Widowed,Fully Meets,5,09-02-2023,3,5,5,02-May-23,Leadership Development,External,Incomplete,1,992.48,49
